AMOUNT,APPTXNMOD,AUTH_CODE_AC,BANK_NAME_2H,CARD_TYPE_CT,DATE_TIME_DT,INVOICE_IN,LAST4CARDNO,MRCHNT_ID_MID,PMS_MODULE,PMS_NUMBER,PMS_SYSTEM_DT,RESP_CODE_RC,RETRIEVAL_REF_NUM_RRN,SERVICE_PROVIDER_2H,TERM_ID_TID,TRANSAC_TYPE,ZONE
5,6123930831082244P,-,NQRD,QRD,2025-02-10,-,0000,NVS,PWB DELIVERY,9000406796,2025-02-10,S,540716036604,OTH,QRD,RECPT,8
962,357563319196905677,-,NQRD,QRD,2025-02-10,-,0000,BDTS,PWB BOOKING,2022276579,2025-02-10,S,540763483075,Master,QRD,RECPT,8
32,685257953746257824,-,NQRD,QRD,2025-02-10,-,0000,BDTS,PWB BOOKING,1008655738,2025-02-10,S,540764371960,Master,QRD,RECPT,8
250,147825477144689197,-,NQRD,QRD,2025-02-10,-,0000,BRC,PWB BOOKING,1008657922,2025-02-10,S,540764605607,Master,QRD,RECPT,8
35,226868869106021936,-,NQRD,QRD,2025-02-10,-,0000,BL,PWB BOOKING,1008656910,2025-02-10,S,540764665126,Master,QRD,RECPT,8
5217,946667112320272647,-,NQRD,QRD,2025-02-10,-,0000,MMCT,PWB DELIVERY,9000415640,2025-02-10,S,540764760569,Master,QRD,RECPT,8
4,922275825369922463,-,NQRD,QRD,2025-02-10,-,0000,ADI,PWB DELIVERY,9000417921,2025-02-10,S,540764951950,Master,QRD,RECPT,8
344,805515085631723505,-,NQRD,QRD,2025-02-10,-,0000,BRC,PWB BOOKING,2022274951,2025-02-10,S,540764973347,Master,QRD,RECPT,8
789,624450821352995927,-,NQRD,QRD,2025-02-10,-,0000,BRC,PWB BOOKING,1008657472,2025-02-10,S,540765078520,Master,QRD,RECPT,8
95,465186727847535485,-,NQRD,QRD,2025-02-10,-,0000,BRC,PWB DELIVERY,9000417433,2025-02-10,S,540765258397,Master,QRD,RECPT,8
44,28670219661699963,-,NQRD,QRD,2025-02-10,-,0000,BRC,PWB BOOKING,2022277349,2025-02-10,S,540765893837,Master,QRD,RECPT,8
1331,978762105893094218,-,NQRD,QRD,2025-02-10,-,0000,INDB,PWB BOOKING,2022273310,2025-02-10,S,540765925157,Master,QRD,RECPT,8
105,858390284450247180,-,NQRD,QRD,2025-02-11,-,0000,BRC,PWB DELIVERY,9000433119,2025-02-11,S,540826659520,Master,QRD,RECPT,8
488,646235078847364582,,NQRD,QRD,2025-02-11,,0000,ST,LT BOOKING,3001198726,2025-02-11,S,540828696133,Master,QRD,RECPT,8
28,689741817142866893,-,NQRD,QRD,2025-02-11,-,0000,ADI,PWB DELIVERY,9000425517,2025-02-11,S,540833614611,Master,QRD,RECPT,8
6,944325128650101433,-,NQRD,QRD,2025-02-12,-,0000,BRC,PWB DELIVERY,9000438211,2025-02-12,S,540926377417,Master,QRD,RECPT,8
618,837037769603933062,-,NQRD,QRD,2025-02-12,-,0000,BHUJ,PWB BOOKING,2022288208,2025-02-12,S,540927101891,Master,QRD,RECPT,8
75,234174460170069745,-,NQRD,QRD,2025-02-12,-,0000,OKHA,PWB BOOKING,1008664455,2025-02-12,S,540928233352,Master,QRD,RECPT,8
896,746294273804391568,,NQRD,QRD,2025-02-12,,0000,PBR,LT BOOKING,3001200117,2025-02-12,S,540930004908,Master,QRD,RECPT,8
2435,606681280831105053,-,NQRD,QRD,2025-02-12,-,0000,BHUJ,PWB BOOKING,2022288911,2025-02-12,S,540990207017,Master,QRD,RECPT,8
756,CICAgmjqq9j5QQPWB,-,CENTRAL BANK OF INDIA,QRD,2025-02-12,-,0000,RJT,PWB DELIVERY,9000442664,2025-02-12,-,540992213022,Master,QRD,RECPT,8
1147,46486721949754995,-,NQRD,QRD,2025-02-12,-,0000,BRC,PWB BOOKING,2022286527,2025-02-12,S,540992265295,Master,QRD,RECPT,8
11,786862538707091794,-,NQRD,QRD,2025-02-12,-,0000,RJT,PWB DELIVERY,9000443874,2025-02-12,S,540993117789,Master,QRD,RECPT,8
6159,649155236655832179,,NQRD,QRD,2025-02-12,,0000,DDR,MR,8000444480,2025-02-12,S,540993320355,-,QRD,RECPT,8
329,773288279564609725,-,NQRD,QRD,2025-02-07,-,0000,COR,PWB BOOKING,2022249096,2025-02-07,S,559937491710,Master,QRD,RECPT,8
345,923385465561335070,-,NQRD,QRD,2025-02-12,-,0000,BL,PWB BOOKING,1008664410,2025-02-12,S,560137566913,Master,QRD,RECPT,8
507,482967517637240344,-,NQRD,QRD,2025-02-06,-,0000,BDTS,PWB BOOKING,2022242886,2025-02-06,S,560225974830,Master,QRD,RECPT,8
1478,281642384691835972,-,NQRD,QRD,2025-02-06,-,0000,INDB,PWB BOOKING,2022242707,2025-02-06,S,560840395974,Master,QRD,RECPT,8
275,897757171828683635,-,NQRD,QRD,2025-02-10,-,0000,RTM,PWB BOOKING,2022275196,2025-02-10,S,560851907662,Master,QRD,RECPT,8
138,3304721158005825,-,NQRD,QRD,2025-02-06,-,0000,BDTS,PWB BOOKING,1008641668,2025-02-06,S,581271500390,Master,QRD,RECPT,8
5006,455220595758397461,-,NQRD,QRD,2025-02-07,-,0000,BHUJ,PWB BOOKING,2022248607,2025-02-07,S,624676653505,Master,QRD,RECPT,8
584,761571269266518814,-,NQRD,QRD,2025-02-11,-,0000,MDS,PWB BOOKING,2022282826,2025-02-11,S,624843825423,Master,QRD,RECPT,8
1523,825089089721180621,-,NQRD,QRD,2025-02-10,-,0000,VAPI,PWB BOOKING,2022271856,2025-02-10,S,644506072835,Master,QRD,RECPT,8
343,290260078155565414,-,NQRD,QRD,2025-02-11,-,0000,BH,PWB BOOKING,1008658524,2025-02-11,S,644997031254,Master,QRD,RECPT,8
819,867698538374833419,-,NQRD,QRD,2025-02-06,-,0000,GIMB,PWB BOOKING,2022239919,2025-02-06,S,645014497896,Master,QRD,RECPT,8
14970,312267619708206482,-,NQRD,QRD,2025-02-12,-,0000,ADI,PWB BOOKING,2022292635,2025-02-12,S,540943995594,Master,QRD,RECPT,8
231,763994966656351031,-,NQRD,QRD,2025-02-12,-,0000,ADI,PWB DELIVERY,9000440667,2025-02-12,S,540944809170,Master,QRD,RECPT,8
1251,716351993796567420,-,NQRD,QRD,2025-02-11,-,0000,NAD,PWB BOOKING,2022284056,2025-02-11,S,543236368702,Master,QRD,RECPT,8
452,101265460183821807,-,NQRD,QRD,2025-02-06,-,0000,INDB,PWB DELIVERY,9000356924,2025-02-06,S,543688002207,Master,QRD,RECPT,8
237,70961456994637917,-,NQRD,QRD,2025-02-06,-,0000,COR,PWB BOOKING,2022243295,2025-02-06,S,543883807871,Master,QRD,RECPT,8
3,111717975107394230,-,NQRD,QRD,2025-02-11,-,0000,NMH,PWB BOOKING,1008658072,2025-02-11,S,565419818471,Master,QRD,RECPT,8
231,911614743586655449,-,NQRD,QRD,2025-02-10,-,0000,ADI,PWB DELIVERY,9000413721,2025-02-10,S,565422890580,Master,QRD,RECPT,8
151,487781837747751304,-,NQRD,QRD,2025-02-10,-,0000,INDB,PWB BOOKING,2022277006,2025-02-10,S,565613777634,Master,QRD,RECPT,8
150,734986889881592253,-,NQRD,QRD,2025-02-07,-,0000,RTM,PWB DELIVERY,9000370931,2025-02-07,S,607536214055,Master,QRD,RECPT,8
1642,887127776365735620,,NQRD,QRD,2025-02-11,,0000,DADN,LT BOOKING,4002159437,2025-02-11,S,607711463707,Master,QRD,RECPT,8
